sample_id,true_max_mpa,pred_max_mpa,max_stress_error_mpa,max_stress_relative_error_%,field_mae_mpa,field_max_error_mpa,r2,error_bin,Nf_true_pinn,Nf_pred_pinn,Nf_true_bisec,Nf_pred_bisec,Nf_error_pinn,Nf_relative_error_pinn_%,Nf_error_bisec,Nf_relative_error_bisec_%,log_Nf_true,log_Nf_pred,log_Nf_error
2505,297.7799672018251,299.3118,1.5318308938780092,0.5144170402973368,0.708769238471802,12.07366933520116,0.999158395655432,1-2,1922816.9,1822875.4,1917485.8375769197,1818201.701109161,99941.5,5.197661,99284.1364677588,5.1778289321407325,6.282732164962657,6.260757,0.021975195510752776
2506,311.7017690279382,310.19843,1.5033437349694625,0.4823019579445234,0.8828193403979753,13.759399642775293,0.998827338879398,1-2,1195946.0,1257485.6,1194480.1822315878,1255785.8094729693,61539.625,5.1456857,61305.627241381444,5.132410579374134,6.077178948712215,6.0995035,0.022324568438663484
2507,303.75894202515434,305.35437,1.5954280920331598,0.5252283542326277,0.8185848123884603,23.84721271386651,0.9988298713564232,1-2,1563679.0,1480816.5,1560544.6942678338,1478114.6314923046,82862.5,5.2992015,82430.06277552922,5.282134057314085,6.193276211447959,6.1705017,0.0227745024635837
2508,299.48550312881184,301.04846,1.5629587852506577,0.5218812827071675,0.9030911574142496,13.165325278642657,0.9987481450597288,1-2,1811904.6,1716415.8,1807309.0809699586,1712408.9931818396,95488.875,5.270083,94900.08778811898,5.2509052705687385,6.257032430746352,6.2346225,0.022409952261244648
2509,295.017265582779,296.59683,1.5795666926116496,0.5354150000310537,0.7369138094275718,11.916218046110773,0.9991072389841806,1-2,2118643.8,2004135.5,2111904.540935598,1998231.9140686975,114508.25,5.40479,113672.62686690036,5.38246993003491,6.324674283993475,6.301927,0.022747194302312757
2510,298.64160306859657,300.22318,1.5815719802315584,0.5295886319858385,0.7708934232546254,10.302777549154428,0.9990408906683728,1-2,1865881.4,1766131.8,1860926.6358104157,1761820.135026597,99749.625,5.3459787,99106.50078381877,5.325653299634719,6.269729252071795,6.247023,0.022706146450457432
2511,297.0781968578716,298.63855,1.5603529468158968,0.5252330744293571,1.0057510577935498,20.480924573811137,0.998187568596638,1-2,1970607.0,1866082.2,1964935.8814709792,1861125.5877764286,104524.75,5.3041906,103810.29369455064,5.283138990613615,6.293348383323319,6.270931,0.022417616263992635
2512,303.14899427647435,304.7188,1.5698167586818954,0.5178367035089715,0.6609297755621693,9.049769613732565,0.9993064106434986,1-2,1596701.5,1513231.6,1593385.9795146657,1510366.1662684556,83469.875,5.2276444,83019.8132462101,5.210276374560379,6.202320991412325,6.179906,0.022415099993867926
2513,301.8341766415581,303.4274,1.5932220400825372,0.5278467991298949,0.6930548997602326,8.63597891393978,0.9992319460765424,1-2,1670518.5,1581532.4,1666785.0441186836,1578301.1572344787,88986.125,5.3268566,88483.88688420481,5.308656157938523,6.221879594925468,6.199078,0.022801511887138304
2514,301.4831042202826,303.07187,1.5887646762017766,0.5269829897468897,0.7119076428691241,11.871032161722994,0.9992025987302464,1-2,1690857.4,1600928.5,1686999.9849510584,1597592.3925103655,89928.875,5.3185368,89407.59244069294,5.2997980579879345,6.227115078714986,6.204372,0.02274314954628487
2515,302.39784790878593,304.024,1.626138907620316,0.5377481747524929,0.6788763872817731,9.211560615749365,0.9992698615057996,1-2,1638421.2,1549567.0,1634874.5698556975,1546511.4752365719,88854.25,5.423163,88363.0946191256,5.404885258379484,6.213484438519771,6.190211,0.02327361927538618
2516,305.80812775240986,304.19916,1.6089700375661096,0.5261371074050631,2.703130132770702,17.17381331772947,0.9899220345389887,1-2,1458140.2,1540317.1,1455547.7942045638,1537309.9468084786,82176.875,5.635732,81762.15260391473,5.617277078049957,6.1630264704539925,6.1876106,0.02458415576671058
2517,299.91728049522993,301.487,1.5697190164888184,0.5233839857099478,0.7507071187254102,9.895685311182833,0.9990815393124708,1-2,1784957.8,1690630.9,1780528.7252591604,1686779.7167029728,94326.875,5.2845435,93749.00855618762,5.265234265880333,6.250548984537041,6.228049,0.0225001831149223
2518,309.8404515015335,311.43585,1.5954005492477563,0.5149103487024387,0.888923001246986,9.63239600147125,0.9988500246071016,1-2,1272650.5,1206585.8,1270891.948035229,1205081.4798491285,66064.75,5.191115,65810.46818610048,5.178289805663025,6.104108628156797,6.0815587,0.022549923780576187
2519,295.0754558085742,296.62256,1.5471027851758097,0.5243075134583438,0.6972702154668692,22.56014662437749,0.9991418514349376,1-2,2114298.2,2002327.6,2107598.6519568916,1996441.346374582,111970.625,5.2958765,111157.30558230961,5.274121117846644,6.323787912121348,6.301535,0.02225278257422847
2520,296.15752596743715,297.83514,1.6776180755315977,0.5664614026104654,0.7874617486951613,13.917130782360118,0.9990009267650176,1-2,2035285.0,1919119.6,2029161.8393563346,1913805.2262056824,116165.375,5.707573,115356.61315065227,5.6849390183310495,6.307316686331743,6.283102,0.024214650809281757
2521,297.4205329742555,299.01837,1.5978386077757705,0.5372321109767086,0.9454920767896458,14.74041547253509,0.9985902419748396,1-2,1947133.9,1841567.9,1941630.079738048,1836775.28822193,105566.0,5.42161,104854.79151611798,5.40034853241789,6.2881664914671935,6.2651877,0.022978751141265796
2522,297.3270477932939,298.9363,1.6092620211592248,0.5412430631867731,0.7522781604543439,10.38553982498354,0.9990354510576605,1-2,1953510.9,1846836.6,1947968.120941028,1842004.8827571243,106674.25,5.460643,105963.23818390374,5.439680303018246,6.289581845246556,6.2664285,0.023153374634984125
2523,297.7816460714587,296.11526,1.666381178880556,0.559598350289418,0.6925300591609174,13.465236757976584,0.999214683796454,1-2,1922707.1,2038310.6,1917372.150739198,2032167.4351285999,115603.5,6.012538,114795.28438940179,5.987115456180228,6.282706415082765,6.3092704,0.026563966844725506
2524,302.77793509523826,304.39172,1.6137885375742371,0.5329941024489195,0.8730106489529534,15.735717370861764,0.9988229306154168,1-2,1617162.2,1530220.0,1613728.8180394773,1527262.8725248307,86942.25,5.376223,86465.94551464659,5.358145962820089,6.2078305547205215,6.1847544,0.02307618307745507
2525,299.57330661860345,301.166,1.5926784888184216,0.5316489999711865,0.6913963082416045,25.386163937779784,0.9991302060744668,1-2,1806390.5,1709466.4,1801823.6910498906,1705502.5177902514,96924.125,5.3656244,96321.17325963918,5.345760172767767,6.2557122928859865,6.2328606,0.02285172770043964
2526,308.477794195342,306.87134,1.6064563047170282,0.5207688640627882,1.1074427363958208,20.218579481106048,0.9981472329121236,1-2,1332246.8,1406496.1,1330236.4773259126,1404154.2381270358,74249.375,5.573245,73917.76080112322,5.556738374045739,6.123928852747982,6.148139,0.024210147190983022
2527,309.3746289841067,310.97385,1.599217451440154,0.5169193920947892,0.7539881361106294,14.350760406278397,0.999110565006834,1-2,1292684.8,1225317.8,1290843.9880553726,1223743.8848038674,67367.0,5.211402,67100.10325150518,5.198157474675927,6.1108737564252475,6.088249,0.0226245498822788
2528,297.6818056101529,296.04858,1.6332216257778782,0.5486467748441306,0.720269354689056,7.975213573243636,0.9991741799399956,1-2,1929425.6,2043092.1,1924044.1470279854,2036913.8606034773,113666.5,5.891209,112869.71357549191,5.866274625238638,6.2842150326657675,6.310288,0.026072919757328172
2529,303.57705205719714,301.91406,1.662989557197136,0.5477981770782236,0.6480514429793571,12.994661328595852,0.9992721387336392,1-2,1573449.1,1665928.4,1570257.8134656744,1662216.254327746,92479.25,5.8774858,91958.4408620717,5.856263861480979,6.195970963092882,6.2216563,0.02568535938636618
2530,307.5600864516178,305.95688,1.6032077895084171,0.5212665297389352,0.7252443019769679,13.241823331363392,0.9991440707593566,1-2,1374116.0,1450792.8,1371924.0196329576,1448236.3094535924,76676.75,5.5800786,76312.28982063476,5.562428292570548,6.137330059790651,6.161606,0.02427577517028645
2531,297.1044436599057,298.71725,1.6128109787661629,0.5428431022096529,0.766001392182806,23.701082389594305,0.998936988647634,1-2,1968794.6,1860971.1,1963145.3137768637,1856052.3126431014,107823.5,5.476625,107093.0011337623,5.455174427598933,6.292952447656902,6.2697396,0.02321281981876755
2532,299.75347406295384,301.43127,1.677800351108658,0.5597267409005203,0.6666451779581757,9.276183130817143,0.9992684610793732,1-2,1795128.6,1693884.2,1790632.642961669,1690012.6861506812,101244.375,5.6399508,100619.95681098779,5.619240619034202,6.253006497351635,6.2288837,0.024122754065501795
2533,307.0337077575283,308.63657,1.6028584045810703,0.5220463955856225,0.7117509823977508,11.20415370094156,0.9991717149531856,1-2,1398786.8,1325146.5,1396480.3765808267,1323166.5771050996,73640.25,5.2645802,73313.79947572714,5.249898294684975,6.14503483734992,6.1222644,0.022770452126531282
2534,310.9136464139961,312.61395,1.700306222722645,0.5468741055060052,0.8920618051890155,11.999434788158364,0.9987795111854316,1-2,1227782.1,1160232.9,1226198.8099559187,1158896.2020247222,67549.25,5.501729,67302.60793119646,5.488719071062869,6.088560890302202,6.0645456,0.024015258893510527
2535,299.7387893630946,301.34744,1.608653263858514,0.5366850474296937,0.6630774820068728,8.276314720497567,0.9992479987725844,1-2,1796043.4,1698790.1,1791542.137663442,1694887.0093179955,97253.25,5.4148607,96655.12834544643,5.395079820534146,6.25322702737207,6.2301397,0.02308729501122997
2536,289.399428065053,291.03275,1.633317296275152,0.5643816600453007,0.9025511803934316,11.86278252574968,0.9986224014318772,1-2,2587898.0,2440690.2,2577310.032858463,2431378.7657880536,147207.75,5.6883135,145931.26707040938,5.662154153358057,6.411166664364193,6.3875127,0.023653980495784488
2537,300.8538625616884,299.21384,1.640025891766527,0.5451237613511606,0.7571665863605769,8.254277288831062,0.9990432869388016,1-2,1728001.2,1829092.4,1723919.7855011532,1824376.3174829162,101091.125,5.8501763,100456.53198176296,5.827216140022413,6.236517054107785,6.2622356,0.02571858737170718
2538,281.36052568940414,283.0418,1.6812833926271082,0.5975548234804937,0.9534191894573468,18.1892032899606,0.9984478265771112,1-2,3469081.8,3260689.8,3449757.0363888587,3243571.7453259937,208392.0,6.0071225,206185.29106286494,5.976806160201238,6.537788509139564,6.51331,0.02447855354264039
2539,309.2356967428512,310.90375,1.6680508157425606,0.5394108226546851,1.0650782540973494,19.21049879034516,0.9983076627932126,1-2,1298728.0,1228189.4,1296862.2850272607,1226603.819315302,70538.625,5.4313626,70258.4657119587,5.417573363272095,6.112893860410833,6.089266,0.023628037046575123
2540,301.9415452200626,303.6181,1.6765578072811422,0.5552590671347412,0.7444425802289755,21.083304979329142,0.9990880979479988,1-2,1664350.6,1571237.6,1660653.060309074,1568062.2364121757,93113.0,5.594554,92590.82389689819,5.575566992883243,6.220278910156721,6.1962423,0.02403657769822498
2541,296.2650169117079,297.86563,1.600614191807722,0.5402643243176878,0.8306457966236727,27.52540319258641,0.9988863223678623,1-2,2027614.5,1917074.6,2021544.8212289864,1911780.179408766,110539.875,5.4517207,109764.64182022028,5.429740694717296,6.305683374854271,6.282639,0.023044348212425625
2542,308.8220388800226,307.12,1.7020437628351033,0.5511406404179422,0.7313259276427571,10.603918814394746,0.9991411575058672,1-2,1316903.8,1394707.4,1314963.361220749,1392423.1775596365,77803.625,5.9080725,77459.81633888744,5.890644456205795,6.118913652262029,6.1444836,0.025569914022150364
2543,303.82882752334075,305.50772,1.678893423924876,0.552578712695029,0.7484201806925509,10.203388676169697,0.9990793074723958,1-2,1559947.6,1473110.4,1556828.5557598085,1470447.8753734531,86837.25,5.5666776,86380.68038635538,5.5485030812655785,6.192240788941218,6.168236,0.02400501013262435
2544,299.64659586329816,301.3311,1.6844893417799651,0.5621586779342044,0.7127534060124265,8.925877050790263,0.999143625966368,1-2,1801798.9,1699747.2,1797262.0066863107,1695839.136583914,102051.625,5.663874,101422.8701023967,5.643187789263648,6.254611393616272,6.2303843,0.024227043793273673
2545,290.6861900094537,292.3853,1.6991249319525537,0.5845220689353335,0.746422913469804,11.501421540938368,0.9990903385735144,1-2,2471144.0,2325721.0,2461562.6212031427,2317365.0784079884,145423.0,5.8848453,144197.54279515427,5.857967680898345,6.39121088853333,6.3665576,0.024653290419315965
2546,282.63436935574515,284.3018,1.6674189743329748,0.5899561961037493,0.8533114284028231,19.21441223996709,0.9987592992899844,1-2,3309908.0,3113476.8,3292286.5552897053,3097882.062785743,196431.25,5.9346437,194404.49250396248,5.904847261597368,6.517497628473703,6.4932456,0.02425202681965022
2547,288.72786238608296,290.4677,1.7398500162607888,0.6025916591084948,0.9830434742904604,12.913175989637324,0.9983088273392864,1-2,2651222.5,2490557.0,2640065.167280795,2480811.223914884,160665.5,6.0600533,159253.94336591102,6.032197437381397,6.42161464711269,6.3962965,0.02531814595302162
2548,303.5971245783004,301.9064,1.69072199040977,0.5568965756043311,0.7334144845943389,12.734710050221992,0.999081303266978,1-2,1572366.2,1666367.4,1569184.8939346767,1662656.7908239174,94001.125,5.9783225,93471.89688924071,5.956716589009672,6.195674118656841,6.221771,0.026096644740375652
2549,306.789550367912,308.56116,1.7716068586505005,0.5774664934075923,0.7724738982267478,25.205833071149712,0.999009293055218,1-2,1410396.1,1328513.1,1408033.801464286,1326520.3388178872,81883.0,5.8056736,81513.4626463987,5.789169447610469,6.148613080667753,6.1233664,0.02524672477175649
2550,310.34584391756044,308.60107,1.744769698810444,0.5622017284929134,0.7216417759496657,9.146201400536684,0.9991895763167278,1-2,1251297.5,1326731.9,1249625.4039539292,1324743.981978487,75434.375,6.0284925,75118.57802455779,6.011287685643692,6.096779845506388,6.1227837,0.02600381538228369
2551,295.0827984345003,296.79758,1.7147784697965562,0.5811177333595697,0.7756394227395863,24.37315372578368,0.9989580712012818,1-2,2113755.0,1990078.0,2107051.5340503566,1984276.8547383691,123677.0,5.8510566,122774.67931198748,5.826847484645018,6.323675157667902,6.29887,0.024805070997979684
2552,308.8644372240281,307.1582,1.7062340990281086,0.5524216754648671,0.8028286028288664,12.8743430940428,0.9990198279410052,1-2,1315028.2,1392909.2,1313098.186539379,1390632.609865521,77881.0,5.9223824,77534.42332614213,5.904693504335818,6.11829720154869,6.1439233,0.02562608107460118
2553,302.6346410286326,304.35568,1.721041344414289,0.5686861684322051,0.7036358825682508,9.380686631870702,0.99922709898983,1-2,1625138.1,1532103.0,1621665.5803979177,1529138.7053472374,93035.125,5.724752,92526.87505068025,5.705669292677247,6.2099612989737025,6.1852884,0.02467286971344862
2554,299.91915030679985,301.63498,1.7158289412470251,0.5720971600152348,0.8060882328299988,12.088734555577249,0.9989415846025604,1-2,1784842.1,1682025.0,1780407.9329940812,1678224.7821644212,102817.125,5.7605724,102183.15082966001,5.73931113965665,6.250519520708147,6.2258325,0.02468705839735641
2555,296.37350725902763,298.07166,1.6981480144098668,0.572975644859411,0.7222215156100509,9.122850629840316,0.9991509139018804,1-2,2019904.1,1903333.1,2013892.27596485,1898130.6534548146,116571.0,5.7711153,115761.62251003552,5.748153657055686,6.304036236224919,6.279515,0.024521446643619882
2556,291.3350428551389,293.06387,1.7288304358767164,0.5934165759579928,0.7940866320503721,19.496751296758788,0.998917499674065,1-2,2414468.5,2270290.8,2405372.901659234,2262376.1760875145,144177.75,5.9714074,142996.72557171946,5.9448880243508135,6.3811824140066795,6.3560815,0.0251009282583885
2557,300.09068313984346,301.83804,1.7473600730471617,0.5822773485549649,1.6803198938547292,15.204489845476845,0.9957110593490708,1-2,1774258.0,1670294.8,1769891.9005048317,1666564.775870598,103963.25,5.8595343,103327.12463423377,5.838047205298891,6.247946741814966,6.222793,0.02515363955056138
2558,308.1904757033739,309.976,1.7855374802198298,0.5793616678597062,0.7573547943297786,10.163191500773536,0.9991313199633092,1-2,1345202.0,1266884.2,1343139.933407316,1265150.7627302874,78317.75,5.8220067,77989.1706770286,5.806481419935407,6.128121261470485,6.1027374,0.025383834712672915
2559,313.4876558353752,311.81857,1.6690828373283466,0.53242378328442,0.9306830896235112,15.464845524021,0.998695230436668,1-2,1127129.5,1191306.8,1125905.7028033808,1189861.6544491472,64177.25,5.6938667,63955.951645766385,5.680400364481957,6.051502018874967,6.076024,0.024522036605990394
2560,298.81276357271315,297.0872,1.725574852010027,0.5774769562646628,0.7449044303484862,20.72313881777157,0.9990968355242398,1-2,1854792.4,1969983.9,1849913.2234061342,1964324.8147182255,115191.5,6.2104797,114411.59131209133,6.184700442404111,6.267151356792327,6.2944627,0.027311324024323014
2561,302.65637321783333,304.4581,1.801726147401041,0.5953042152210917,1.6193314111728916,11.947527120805432,0.9959487527141778,1-2,1623927.0,1526752.9,1620457.6577471255,1523816.7402563943,97174.125,5.983897,96640.91749073123,5.963803930865324,6.209637687483611,6.183769,0.025868461409392474
2562,306.8666974910731,308.6455,1.7788103214268745,0.5796687408475208,0.7771029585415001,13.407510446357762,0.9990908601860132,1-2,1406717.0,1324746.5,1404374.5063751214,1322775.7786004315,81970.5,5.8270783,81598.7277746899,5.810325337313844,6.147482937112667,6.1221333,0.025349682107783877
2563,309.1186084274421,307.31732,1.8012866500983478,0.5827169898512128,0.724395579468302,10.513822939455691,0.999170258335169,1-2,1303844.4,1385435.5,1301956.8764426606,1383193.2274221128,81591.125,6.2577353,81236.35097945225,6.2395577341558734,6.114596599721305,6.141587,0.0269901808267905
2564,298.8963279481624,297.1475,1.7488364930842977,0.5850980187978752,0.7210363472305791,12.093489547339033,0.9991603636926356,1-2,1849405.5,1965826.8,1844562.8366058606,1960196.5614234593,116421.25,6.2950635,115633.7248175987,6.268895942323861,6.265893454426666,6.2935452,0.027651791697601347
2565,304.79768654201814,306.5154,1.7177248349349838,0.563562294196805,0.6568131729115114,11.794816385493036,0.999275929506986,1-2,1509166.5,1423556.4,1506316.072674623,1421136.2095117022,85610.125,5.672676,85179.86316292081,5.654846596151296,6.177916110122196,6.153375,0.024540961349003076
2566,301.7770208286298,303.62006,1.8430353237139343,0.610727522809147,0.8732895612315419,10.518064276804097,0.99875237188829,1-2,1673812.1,1571132.4,1670053.54070318,1567955.6550018117,102679.75,6.134485,102097.88570136833,6.113449851337087,6.2227303945363355,6.1962132,0.02651714914448977
2567,306.19900261276445,307.94418,1.7451807368449297,0.5699498437138862,0.8435911579187649,17.272260084267913,0.9989474796260668,1-2,1438915.5,1356417.4,1436419.983757902,1354302.5597861072,82498.125,5.7333546,82117.42397179478,5.716811580201119,6.157281438486487,6.132394,0.02488760151138969
2568,311.18014748632487,312.95743,1.777280492190755,0.5711419917200404,0.7627193585051293,15.782414830960391,0.9990862214332312,1-2,1216914.0,1147092.5,1215370.1386629348,1145800.8994046636,69821.5,5.737587,69569.23925827118,5.724119512661911,6.08470856163675,6.059599,0.02510963890725737
2569,299.5623550192425,297.75958,1.8027724997112389,0.601802085444093,0.8334932728181279,21.16560166139203,0.9988044830939924,1-2,1807076.8,1924189.6,1802505.8120762203,1918842.9742022215,117112.875,6.4807916,116337.1621260012,6.454190679806906,6.2558766737512785,6.284248,0.02837120146234451
2570,309.43979064389856,311.23596,1.7961712701639383,0.5804590503459076,0.8519269062364239,24.02149517079671,0.9988049258525789,1-2,1289859.1,1214651.4,1288030.2388217626,1213117.7181905753,75207.75,5.8306947,74912.52063118736,5.816052944511169,6.1099260589859625,6.084452,0.02547390673376526
2571,301.5600972607582,299.76486,1.795235200211323,0.5953158977326459,0.700023663247009,11.250318354853276,0.9992197379236224,1-2,1686374.4,1794419.1,1682544.8819978426,1789929.2056532665,108044.75,6.4069257,107384.32365542394,6.3822561171691605,6.225966657885032,6.253924,0.027957235089821175
2572,309.57552191515754,311.41342,1.8378997157018373,0.5936837978441762,0.789690729419755,24.072620665325783,0.9990022418760484,1-2,1284002.2,1207488.2,1282196.6829611722,1205980.316409865,76514.0,5.959024,76216.36655130726,5.944202442895827,6.1079546490306935,6.0818834,0.026071218549736486
2573,296.1619482045279,297.99664,1.8346948618783472,0.6194904082044046,0.6863915924587254,20.741465561525047,0.999211663673548,1-2,2034967.6,1908325.9,2028842.0951252426,1903090.24175042,126641.75,6.223281,125751.85337482253,6.1982080161373885,6.307248247188896,6.2806525,0.026595724148124944
2574,300.66802177891634,302.47742,1.8093952132711597,0.6017917045403726,0.991519557859492,11.861432727984408,0.998496908391267,1-2,1739141.8,1633946.2,1734997.1467516532,1630419.4669024816,105195.5,6.0487022,104577.67984917155,6.027541892213887,6.239298764918805,6.213238,0.026061002467633543
2575,311.315704168918,313.1203,1.8045961240507609,0.5796675528683249,1.0722684551220396,10.138136712852171,0.9983472703910248,1-2,1211427.0,1140917.6,1209906.0650249396,1139647.5993129811,70509.375,5.820357,70258.46571195847,5.806935574829955,6.082751653766922,6.057255,0.02549686250715677
2576,299.8312027431073,301.65207,1.8208663486895489,0.6072971498732408,0.7494946317472204,14.331505621030855,0.999111677319836,1-2,1790294.4,1681035.5,1785829.3740679307,1677237.1277617146,109258.875,6.1028438,108592.24630621611,6.080773890444776,6.251839962144541,6.225577,0.026263084550547156
2577,306.6347490870445,308.5132,1.878465024283571,0.6126067022333239,0.8042740069504162,9.070993388988342,0.9989976771614366,1-2,1417810.0,1330659.1,1415416.3404888334,1328659.0724525251,87150.875,6.146866,86757.26803630823,6.129452201063711,6.150884205076762,6.1240673,0.02681689855820757
2578,284.17178258759174,285.9224,1.7506112112363894,0.6160397754118284,0.876414293739836,26.60736993552861,0.9986023670107648,1-2,3128334.5,2934725.2,3112576.0865612617,2920900.078162617,193609.25,6.1888924,191676.00839864463,6.15811479199553,6.4931199765117675,6.4675674,0.025552532664111283
2579,288.84826815987026,290.6411,1.7928451213797416,0.6206875093284087,0.7193721976799912,20.33190184314689,0.9990798250974534,1-2,2639746.2,2475138.5,2628689.378081276,2465527.449668684,164607.75,6.2357416,163161.92841259204,6.206968756867219,6.419739270261809,6.3935995,0.026139760068938145
2580,285.20018570629605,287.07175,1.871561119875821,0.6562271743410385,0.9827054654113928,18.73370800488962,0.998395833162678,1-2,3012963.5,2814754.2,2998363.447215183,2802083.121888813,198209.25,6.5785484,196280.32532637008,6.546248604673696,6.476884274794162,6.4494405,0.02744379551559728
2581,296.7619328734608,298.5846,1.8226618531016925,0.614183172165439,1.5322375868462252,9.462107815037712,0.9967783297358505,1-2,1992563.9,1869591.1,1986749.5434588143,1864614.3526090106,122972.75,6.1715837,122135.19084980362,6.147488054139599,6.2981431218911,6.2717466,0.026396486454088652
2582,286.8254470426249,284.96234,1.8631057340311368,0.6495608228771497,0.8652274510644979,10.379343233987328,0.9987193975317716,1-2,2840005.0,3039224.8,2827094.2261875686,3024369.311344003,199219.75,7.0147676,197275.08515643422,6.978015919280706,6.451340283633257,6.482763,0.031422529934857835
2583,294.11237124642537,292.2947,1.817662994472244,0.6180165039536177,2.942381530592796,19.61547092716907,0.9885770528947766,1-2,2187467.0,2333232.8,2180201.9086968587,2324811.5662787543,145765.75,6.6636777,144609.6575818956,6.6328562049709925,6.3384967155185405,6.367958,0.029461353329115703
2584,296.8276451745411,298.71304,1.8853980383495357,0.6351827631287108,0.7301357477009187,12.69398777908816,0.99916745229926,1-2,1987981.5,1861244.9,1982194.964522592,1856322.3188826903,126736.625,6.3751407,125872.64563990175,6.350164736202825,6.297146368540837,6.2698035,0.027342844523502663
2585,293.98770867272617,295.78555,1.7978443057894538,0.6115372353171592,0.7270971463428637,10.251901961763508,0.999116666339313,1-2,2197138.5,2062076.8,2189794.23562962,2055757.4539558352,135061.75,6.147166,134036.78167378483,6.120976094141828,6.340403308205886,6.314305,0.026098479562087107
2586,295.1629605971312,296.99423,1.831271580603186,0.620427297821658,0.6850817403271511,10.95445781710211,0.9992320827609228,1-2,2107785.0,1976409.8,2101132.7130614747,1970705.4884853512,131375.25,6.232858,130427.22457612352,6.207471987149414,6.322453484452597,6.295877,0.026576504624715724
2587,312.61077379130467,314.45575,1.844975720414084,0.5901830247366229,1.158732649004042,12.10444354607678,0.9979258360824538,1-2,1160355.1,1091663.5,1159016.9942898015,1090549.0962719582,68691.625,5.9198794,68467.89801784325,5.9074110522251315,6.064089803929234,6.0380893,0.026000528569126935
2588,305.31646436292635,303.44174,1.8747224195669787,0.6140259823454907,0.6652079342476235,9.57583433616567,0.9992917702192592,1-2,1482726.5,1580758.1,1480011.780596784,1577526.6656525002,98031.625,6.611578,97514.88505571615,6.588791138972913,6.170265172305643,6.1988654,0.028600241360128287
2589,304.8835505407721,306.7353,1.8517399865716584,0.6073597553187853,0.7352344096678203,19.48578232551281,0.9991511728670216,1-2,1504755.4,1412989.2,1501932.0239949832,1410616.6243087738,91766.125,6.098408,91315.39968620939,6.079862352446545,6.176650277360606,6.1501393,0.02651094554297906
2590,305.16049777546965,307.0175,1.8569887967959744,0.6085285645858087,0.712340076833901,11.23858319812456,0.9992032996109508,1-2,1490621.9,1399554.8,1487870.3832542908,1397244.2100217687,91067.125,6.109338,90626.1732325221,6.0909992061474645,6.1725650990261896,6.1459904,0.026574727322087988
2591,293.4195936047968,295.30896,1.8893663561407263,0.6439128120003775,0.7395647802817286,27.301807066754197,0.9990917393281026,1-2,2241810.0,2096968.2,2234117.891486335,2090389.3068967825,144841.75,6.460929,143728.5845895526,6.433348264085181,6.3491060865374624,6.321592,0.02751423244200346
2592,307.4966260764792,309.39285,1.8962267067239509,0.6166658577425593,0.7128486151242903,10.176140530351944,0.9992073251154876,1-2,1377065.6,1291894.4,1374858.5611316469,1290055.285618679,85171.25,6.184981,84803.27551296796,6.168145430404589,6.138258022326604,6.1112275,0.027030509966984972
2593,297.51982352365974,295.59845,1.9213738166284884,0.6457969065297239,0.8993392028020982,14.32814524033708,0.9986118072568936,1-2,1940385.6,2075696.9,1934929.6617398302,2069279.08221735,135311.25,6.9734206,134349.42047751974,6.943374900600614,6.2866651822368524,6.317164,0.03049876200753232
2594,301.9012769039525,303.76068,1.859404248391229,0.6158981066458966,0.9396733186569703,28.618131068303768,0.9985374086817678,1-2,1666662.0,1563586.2,1662948.113345579,1560452.323712185,103075.75,6.184562,102495.78963339399,6.163498957714878,6.220878698744928,6.1941223,0.026756384291802604
2595,315.6384658249907,313.78336,1.8551101121000784,0.5877325842562753,0.9238336469779452,9.946276993342252,0.9987392617429052,1-2,1049999.8,1116164.1,1049010.7679394227,1114970.4501000328,66164.375,6.30137,65959.6821606101,6.287798388397389,6.020779946184665,6.0477285,0.02694859232851865
2596,297.07027032648955,298.93036,1.860088560229201,0.6261442985139191,0.7644396833587863,9.606497630718051,0.9989546367115943,1-2,1971154.5,1847215.9,1965482.9993775145,1842388.5758344347,123938.625,6.287616,123094.42354307976,6.26280784835406,6.29346929170306,6.2665176,0.02695165254290366
2597,309.816315756941,311.693,1.8766774071215195,0.6057387270055274,0.8760436575706376,25.058504148438075,0.9987924246293738,1-2,1273679.2,1196295.2,1271915.1295747235,1194828.3481721103,77384.0,6.075627,77086.78140261327,6.06068593809305,6.104458133335135,6.077839,0.02661923563005697
2598,300.3669813348847,302.26575,1.8987657354277871,0.6321486226579672,0.8830516343093995,28.92974900680049,0.9987282000316168,1-2,1757355.8,1645880.2,1753094.670231463,1642292.636017033,111475.5,6.3433657,110802.03421443002,6.3203679810286975,6.243805369401821,6.2163982,0.027407130266078994
2599,295.0256160320777,293.09378,1.931835514499596,0.6548026373037216,0.7698362034732145,9.580282700699245,0.9990030088594783,1-2,2118020.2,2267879.0,2111286.368755487,2259981.6470680027,149858.75,7.075416,148695.27831251593,7.042875874776071,6.3245471437460425,6.35562,0.031072763633107847
2600,299.3080773393524,297.40564,1.902437690914894,0.6356118778438211,2.017484725514316,24.83086042299865,0.9943393400315866,1-2,1823111.5,1948147.5,1818436.1802119617,1942639.0504228272,125036.0,6.8583846,124202.87021086551,6.830202322326655,6.259698063670552,6.289622,0.02992376631602056
2601,301.1562250088488,299.22006,1.9361627529893892,0.6429097565333408,0.8382322663685746,12.42052501925528,0.998803002118974,1-2,1710042.8,1828696.9,1706070.9519788595,1823985.5189782481,118654.125,6.9386644,117914.56699938863,6.9114691193013025,6.2319970886205684,6.2621417,0.030144615938757724
