sample_id,true_max_mpa,pred_max_mpa,max_stress_error_mpa,max_stress_relative_error_%,field_mae_mpa,field_max_error_mpa,r2,error_bin
2218,301.5316332768248,300.92764,0.6039904545591526,0.20030749278124718,0.7118661740034872,9.261763398768181,0.9991618333041361,0-1
2219,309.1880000058315,308.5577,0.6302912655971227,0.2038537283417322,1.4099562043662202,22.799750611925646,0.9970686712275066,0-1
2220,311.2881977833803,310.69583,0.5923664845522012,0.1902951955038199,0.7503679233789043,9.708796783695007,0.9991097498276715,0-1
2221,304.46200645531115,305.11996,0.6579581442982203,0.21610517251675382,0.763379560912907,11.53068190478885,0.9990729548447395,0-1
2222,312.53060831601437,313.15775,0.6271370453137592,0.20066420012200262,0.9247938394654064,20.66005524494622,0.9986912648584143,0-1
2223,301.8127006979531,301.1563,0.6563896627968688,0.21748245228876825,1.0219529563418146,28.056066862843338,0.9983053906776548,0-1
2224,310.1343221483203,310.77197,0.6376505079297203,0.20560462431654597,0.8322657060457835,26.803982993794392,0.9988649056394442,0-1
2225,296.5294673136863,295.89984,0.6296260050925753,0.21233168183805484,0.7646060177896535,8.36999413656666,0.9990355457064545,0-1
2226,291.57317060903273,292.19247,0.6193037562016457,0.21240080316994023,0.7414280357586076,23.598566196773646,0.9989894977542089,0-1
2227,293.2790455331531,292.6437,0.6353382577624984,0.21663268052700954,3.7320287869785,27.84344384278367,0.978484987949973,0-1
2228,301.8292221263024,301.17947,0.6497482493492726,0.21527015998384055,1.1000272920116754,27.495832305594433,0.998060775986969,0-1
2229,287.6667557551768,288.29962,0.63286582685447,0.21999963992818142,0.9936769789142244,22.469737937222405,0.9983190523030003,0-1
2230,301.3651375017753,300.65628,0.7088569841971548,0.2352153238670412,0.6479893564940338,8.615402939969016,0.999297145135208,0-1
2231,298.21155835898026,298.8752,0.6636552640666196,0.22254511787491701,0.6958039815265623,23.223978117260984,0.999124297832356,0-1
2232,302.26885392511105,301.6285,0.6403444036266706,0.21184597596195595,0.772442920647754,21.524955666933053,0.9989660168719967,0-1
2233,282.5719004029112,283.22226,0.6503591185731921,0.23015703884422464,0.9501574024892047,20.115957093343923,0.9984017829608449,0-1
2234,289.1381249815493,289.7509,0.6127600282163144,0.2119264030834454,0.7134100261184987,20.0303247801956,0.999125981945166,0-1
2235,292.125263068877,291.48877,0.6364935376270182,0.21788377045532906,0.869568087532065,17.739509617368014,0.9986572665390728,0-1
2236,297.1607909618676,297.7712,0.6104187549292988,0.20541699090026624,0.8080075444655662,14.80327282078295,0.9989170626302556,0-1
2237,300.3816439932995,301.04807,0.6664211922473555,0.22185816130036928,0.6403584011416714,7.936304258657344,0.999332350533363,0-1
2238,290.90387159867095,290.25775,0.6461201338271962,0.2221077809231014,0.932944815141024,26.57027571605991,0.9985166453100375,0-1
2239,300.2012257303703,299.5175,0.6837391581046859,0.22776028193795425,1.7646946104599825,13.004141234757697,0.9961739227191907,0-1
2240,303.82782677994555,304.4773,0.6494681419294466,0.21376190219727279,0.6700981454287455,10.503229320416068,0.9992751521138699,0-1
2241,289.45935213638444,290.1596,0.7002547972093112,0.24191818023532796,0.7404429152824276,8.423366591023452,0.9990789113692029,0-1
2242,292.8991160319439,293.61722,0.7181019856342346,0.24517041750167576,0.6968754577253603,10.412613314275205,0.9991654420449116,0-1
2243,303.90900828495995,304.6395,0.7304875646494224,0.2403639065428694,0.6837234033525477,10.11019211373494,0.9992265985209473,0-1
2244,298.59731743690213,297.8671,0.7302214896365058,0.2445505860215278,0.7102973419922165,11.621384157811804,0.9991251247206778,0-1
2245,299.62086294222803,300.35373,0.7328663058188454,0.24459788901954882,0.8106753800428641,12.623634911352951,0.998964035364108,0-1
2246,300.68204843358365,301.37338,0.6913341347757296,0.22992198515916235,0.6308181338671065,11.95434956248971,0.9993304443339925,0-1
2247,305.8034786623026,305.08945,0.7140316408182343,0.23349362928821887,3.6425178331348165,25.50779819197747,0.9825858949024888,0-1
2248,315.5338965290399,314.78735,0.7465430134149074,0.23659677189268313,0.9301346348285602,25.445104454244074,0.9986474091307047,0-1
2249,290.4916632702395,291.23285,0.741185850854265,0.25514875108989005,0.9324183737121414,10.648277397107307,0.998520078776069,0-1
2250,299.77098024805235,300.47495,0.7039648203070215,0.23483421234587473,0.7020559197317372,8.50254702102356,0.9991690775125933,0-1
2251,291.1644053232395,291.87283,0.7084279287136042,0.24330856236604018,0.6949716478088168,19.633383553425233,0.9991674489421706,0-1
2252,302.48824420078233,301.80292,0.6853267203135829,0.22656309243498543,0.8266023871990654,24.09331602134253,0.9988439534640243,0-1
2253,304.0748694053566,303.30014,0.7747290244972191,0.2547823258174099,0.6830763181319973,13.049901140615233,0.9992384344235784,0-1
2254,309.4215139920709,310.13986,0.7183480684759616,0.23215841045053173,0.8695654250533771,14.699131152114546,0.9988593089120434,0-1
2255,299.972800436823,300.7179,0.745095070989521,0.24838754377213773,0.6386631679960022,10.56959274715642,0.9993388076159953,0-1
2256,297.9259517780543,297.17554,0.7504146686792978,0.251879590952296,0.8279885853044602,20.320480751003487,0.9988657909418107,0-1
2257,289.94667815628463,289.23697,0.7097091621440086,0.24477230318930127,0.8421742527520854,20.463503760360183,0.9986938638319761,0-1
2258,310.56227059052355,311.2887,0.7264256985389466,0.2339066162665777,0.7901008672957045,23.78263663044423,0.999005301946382,0-1
2259,293.17730564931276,292.4681,0.7091965184533819,0.24190021014167282,0.8665081770864564,11.613719982067224,0.9987307708087685,0-1
2260,287.9463430640429,287.26,0.6863332984178783,0.2383545806189416,0.8769934056996748,18.247052378150244,0.9986731391980769,0-1
2261,289.23455488213796,288.52225,0.7123075676848316,0.2462733292621604,0.877441178702043,11.841777834865141,0.9987023627966828,0-1
2262,298.8620587637382,299.62912,0.7670611093086563,0.25666058531539704,0.6632115890657746,19.334086356399723,0.9992464264765069,0-1
2263,300.13596516149846,299.4025,0.7334688236078364,0.24437885116939195,0.7698298621295832,13.738155365542852,0.9990249646791679,0-1
2264,304.8181903165041,305.5715,0.7533123690427601,0.24713497848030913,0.6609311360949157,12.707032291780038,0.9993054735965703,0-1
2265,309.558731367927,308.8647,0.6940463093332596,0.22420505028764595,0.7547051362377696,11.548126177609646,0.9991247819117892,0-1
2266,311.8729942391346,312.68704,0.8140479971935406,0.2610190725809859,1.097163370033507,20.90753598392058,0.9982312423359344,0-1
2267,294.70565486958003,293.99725,0.7084014516112802,0.2403759276097971,0.7854212991185783,9.844827151280725,0.9989679562389597,0-1
2268,308.6745080792377,307.9621,0.7124109112689325,0.230796807842018,1.01129452214385,19.822061771991798,0.9985058945162679,0-1
2269,286.8693498409463,287.62326,0.7539106571005618,0.26280627662682154,0.9650599224336134,11.119630573001956,0.9983827930894422,0-1
2270,313.60503786956434,312.80646,0.7985803500330917,0.25464525552846506,1.008206704737529,12.287297895670292,0.9984987143183065,0-1
2271,303.25763841095176,304.0296,0.7719636398294938,0.2545570307394491,0.6680749663177898,8.647589502358045,0.9992716389365252,0-1
2272,301.2559436890121,300.47977,0.7761768433089742,0.25764698077134873,0.8404427497520284,20.43228542563068,0.9988730402617187,0-1
2273,310.7838220072993,311.5619,0.7780676411381933,0.25035654562479737,0.845759623819461,10.786658221972772,0.9988806323533592,0-1
2274,301.3809001958633,302.23944,0.8585407221054311,0.28486898856147724,0.7359863476856783,9.294040541445739,0.9991199713014707,0-1
2275,293.4195085373499,294.21652,0.7970136794469909,0.2716294098575718,0.8195927586560039,22.67549724740705,0.9987861459748918,0-1
2276,294.1123712464246,294.90686,0.7944891051379273,0.2701311412950589,0.7187713709286162,10.404417312622144,0.9991433670886972,0-1
2277,297.30574341749883,296.4831,0.8226501557800816,0.27670173684631955,2.7315066445146914,13.320662145883347,0.9906721950388687,0-1
2278,295.01313516404605,295.83246,0.819323332047702,0.2777243567789299,0.6509572932559742,9.306909497447776,0.9992983524056799,0-1
2279,303.14163461069785,303.92966,0.7880223717240256,0.2599518778527482,0.7420237497600114,14.250262959770794,0.9991098107881793,0-1
2280,296.47792830623087,297.33923,0.861305092206635,0.2905123821956137,1.1278142212487687,27.441007566160565,0.9979901999615794,0-1
2281,294.4014580979208,293.56924,0.8322137131551699,0.2826798883850526,0.6510913362301879,8.717230815791567,0.9993003822857397,0-1
2282,309.44095892199,310.28192,0.8409624647287615,0.27176831007066776,3.0800517002655017,34.96677824811701,0.9868899216865145,0-1
2283,304.86312825484396,305.7179,0.8547672529685428,0.28037738045317767,0.8747390832736636,12.097785440711789,0.9987162414696615,0-1
2284,303.98702564929505,303.14206,0.8449663231231739,0.2779613114468898,0.6459149820599663,12.48325653086863,0.9993195878302059,0-1
2285,293.84847627138157,293.0361,0.8123739764596962,0.2764601629955142,2.800554060183106,17.65897201832979,0.9875525053040651,0-1
2286,311.63907947290807,312.4956,0.8565259958419347,0.2748455031026992,0.9192013319379517,23.770509334073495,0.9987035634215353,0-1
2287,306.1545822593246,307.02374,0.8691604164566229,0.2838959358512592,0.7635651864139542,9.729650657389783,0.9991000650324784,0-1
2288,305.0670474407964,304.23425,0.8327945111088866,0.27298737051254446,0.692216401724192,9.924893870194836,0.9992444729843389,0-1
2289,311.0595233406515,310.18234,0.8771808113546058,0.2819977353318247,1.0858669746141052,15.987537159651481,0.9983103464990806,0-1
2290,296.9270242275408,297.80353,0.8765036044904377,0.2951915901796653,0.7428251774765062,9.825085077141907,0.9991082120724724,0-1
2291,298.2430702592617,297.4031,0.8399635698085604,0.2816372461155201,0.6877947082954388,10.37608203206193,0.9991987819747321,0-1
2292,297.80523266502956,298.70264,0.897404053720436,0.30133924971353115,0.6939210363323257,23.576491080901334,0.9991504414591273,0-1
2293,298.4885569400759,299.36258,0.8740224056272154,0.29281605117032433,1.7855760269660748,9.857990015941397,0.9962320805426534,0-1
2294,288.0406342545419,288.9047,0.8640593489737398,0.29997828299814444,0.9688077886233869,25.968033428781638,0.9983528850339108,0-1
2295,286.74468615154314,287.61118,0.8664893855662399,0.3021814971344594,0.8341626762765899,13.092323880162596,0.9987490893232703,0-1
2296,297.8977872818961,298.80093,0.9031465559945104,0.3031733012302896,0.775014816327775,19.917188665519177,0.9990126697848188,0-1
2297,298.10113933968694,298.97205,0.870906558750562,0.29215136871991687,0.9768924716688475,14.37661747320152,0.9983946116194025,0-1
2298,314.0637064254817,313.21252,0.8511820114192119,0.2710220869220917,0.8665390063884467,13.282669381229198,0.9988619574368327,0-1
2299,301.67020258759726,302.51874,0.8485352053714905,0.28127909156858066,0.6783194506211635,8.521477553573078,0.9992616639637427,0-1
2300,303.91470050642033,304.80127,0.8865690248296687,0.2917164004743296,0.7269869622362342,24.40678129952869,0.9990464759307007,0-1
2301,292.5370829006257,293.43875,0.9016683200774196,0.3082235972058676,0.7914011970004924,8.854467883372166,0.9989324419165215,0-1
2302,307.43765078614604,306.56006,0.8775921923960368,0.28545371399760366,0.7452678879923109,10.922150974855526,0.9991158490842941,0-1
2303,303.4512134842994,304.32318,0.8719676680443627,0.28735019973465303,0.7657356620481182,10.823686696247705,0.9990563534173397,0-1
2304,315.14646853026096,314.27957,0.866896997057836,0.2750774905080667,0.8094377966641791,9.340106302298736,0.9990210524056987,0-1
2305,305.11447400766,306.0013,0.8868382481993535,0.29065754782157244,0.6725339017740302,9.345388843628413,0.9992616369913794,0-1
2306,305.40276276870503,306.28787,0.8851095457480938,0.28981713777698415,0.7401295437891098,10.489699249433045,0.9991417305954068,0-1
2307,292.2652323253489,293.1072,0.8419759266042206,0.2880862427272688,0.8177858912434541,21.888815137964244,0.9988227971469896,0-1
2308,290.04623363122755,290.93228,0.8860478629130739,0.30548504347745425,0.892943833340439,11.695590362510671,0.9986803967351788,0-1
2309,293.6122463600179,294.5257,0.9134494407633724,0.31110740511937984,0.7489074520195514,9.50860199985209,0.9990621120036413,0-1
2310,304.4990943564151,303.59076,0.908335079071378,0.29830468986819875,0.8802710058514192,16.48302506504521,0.9988051285488382,0-1
2311,288.58023751176955,289.4733,0.8930596073710717,0.30946665477557134,0.7617182278978061,19.375347863955938,0.9990552567994293,0-1
2312,295.5139217886487,296.3626,0.8486880746325483,0.28719055586136794,0.753548426898087,10.393670429733149,0.9990565751395734,0-1
2313,314.8706275116351,315.80032,0.9296959746930042,0.2952628455820796,1.0780523613874022,19.31982361811083,0.9983174760987681,0-1
2314,286.83674498520446,287.7348,0.8980572608892885,0.3130900334737838,0.9020665295269419,10.697195129142557,0.9986022281346802,0-1
2315,290.95754548921764,291.8869,0.9293563662511133,0.31941304862483916,0.8785276861455686,10.53596209624051,0.998703251658182,0-1
2316,308.0389095672387,307.0656,0.9732967742699543,0.3159655303407387,0.6830763981407773,9.24265001241713,0.9992514144374625,0-1
2317,302.68836537664396,301.8186,0.8697618610189579,0.2873456533212593,0.83643060660222,11.996441980702969,0.9989186687104475,0-1
2318,292.2618458575218,291.27795,0.9838917559592915,0.3366473489115444,1.7653424228197971,12.63597370210124,0.9950797400681719,0-1
2319,307.0787822760063,308.02652,0.9477374993843455,0.30863008259962,0.9680420120982389,24.393041618791358,0.9984774586457074,0-1
2320,288.70233065733254,289.63174,0.9294137274330865,0.3219280306178855,1.0543286193520054,13.086871459014048,0.9980791213084078,0-1
2321,307.9347829589387,308.873,0.9382028809050666,0.3046758381401073,0.7181299905114293,11.83811141323281,0.9991774268509469,0-1
2322,308.61114774465875,309.532,0.9208651947943736,0.29839012670931986,1.263208184726276,20.216367322603446,0.9976261252845016,0-1
2323,288.2591752458968,289.1752,0.9160261701188119,0.3177786689139745,0.8046443467643059,26.557558920928756,0.9989135336067468,0-1
2324,299.7789957980695,298.82565,0.9533427218976271,0.31801518293823255,1.474829899259861,24.324920520543657,0.9968017955821017,0-1
2325,301.0535029375873,302.02576,0.972253898350175,0.3229505349923588,0.8187697135062264,9.089534600828955,0.9989143816955942,0-1
2326,295.5197710602831,294.49072,1.0290484040331194,0.348216432471181,2.2110580749298623,16.68714192057419,0.993380693620227,1-2
2327,297.3050981302242,298.25885,0.9537519674320265,0.3207990624547812,0.643706915675053,20.927473072743993,0.9993136820345973,0-1
2328,300.74209897702383,299.7485,0.9935943383519543,0.33038086178545395,0.7262747687853848,23.567817547812055,0.9990819687298879,0-1
2329,296.16194820452955,295.23453,0.9274206166389263,0.31314644648354667,1.8596933219761804,18.35648631347854,0.99560954810282,0-1
2330,293.77866514874955,292.79153,0.9871307249214283,0.3360117129069302,0.7866079657656638,21.94006956799491,0.9989541111325398,0-1
2331,306.28558459332385,305.3136,0.971985960511347,0.31734629685622284,0.6713844698484672,25.327040858199055,0.9991912521783594,0-1
2332,306.3804306016477,307.3837,1.0032669081179506,0.3274578947969385,0.8191961885441511,15.463173970889244,0.9988995179094414,1-2
2333,303.65974315091796,302.62372,1.0360248891992114,0.3411795315536147,0.6460534662844981,9.811586368472632,0.9993337664158138,1-2
2334,294.52965850413574,295.46283,0.9331710857080111,0.31683433527456034,0.7245956387061367,12.934281531222553,0.9991037804533484,0-1
2335,300.1679549887523,301.1719,1.0039505288258397,0.3344629272180167,0.6850752940901532,11.233610295779641,0.9992277408697742,1-2
2336,291.22296200307755,290.16827,1.054688077296305,0.36215828245204074,0.7458792483968084,19.507916075658443,0.9990682840792455,1-2
2337,289.629460345108,288.65616,0.9733018978423615,0.33605072380503825,0.8944215954123214,11.708024935354558,0.9986579702992734,0-1
2338,295.3606468556346,296.3664,1.0057471873341228,0.3405149596065547,0.6675843523017341,8.505256652870472,0.9992454885077262,1-2
2339,294.3419640745635,295.37628,1.0343176637177294,0.3514000006657947,0.8172745629694222,20.01393517373475,0.9989279400710528,1-2
2340,293.5374948641076,294.57202,1.0345266202673997,0.352434233570853,0.7269550626261414,21.955833010043705,0.9990705076893701,1-2
2341,297.58739691860495,298.60062,1.0132195364731729,0.340477972845841,1.220696506845749,10.217032705811391,0.9975450355983934,1-2
2342,291.83905586601514,290.7655,1.0735529363276441,0.36785787054509866,0.9788576754443601,14.599429098646539,0.9983627810798544,1-2
2343,301.9845001870033,301.00208,0.9824249916907775,0.32532298547853045,0.7511072785389299,11.415210671752305,0.9990546497850575,0-1
2344,286.34162129041124,287.39966,1.05803691271376,0.36950161417179583,0.9031165500803658,20.460059401709913,0.998623688810418,1-2
2345,307.04840047218937,306.0394,1.0090022788299962,0.32861342943924104,0.7347057008485333,18.645082689272783,0.9990934176800939,1-2
2346,316.0421296720812,314.99707,1.0450593595812165,0.3306709015869336,1.1542746900029301,19.288299926150557,0.9980735514853367,1-2
2347,294.8370951906134,295.91452,1.077425073058464,0.36543063631864375,0.6562937983830129,7.7908754334466295,0.9992764731581244,1-2
2348,295.0958227218294,296.12,1.0241723953581072,0.3470643487636008,0.6419574971587741,9.560034457148092,0.9993083799646209,1-2
2349,305.7792909876486,304.72665,1.0526369349142328,0.344247294025138,1.8795945594889656,26.65677720759689,0.9953025536768474,1-2
2350,302.15218005192287,303.19498,1.042796754717756,0.34512302858068344,0.7231495835474746,22.15265936864772,0.9990489330419315,1-2
2351,304.6527453900162,305.7184,1.0656689166244178,0.34979790359681456,1.01629616473653,14.784843990744463,0.9984107469635232,1-2
2352,293.21403841460557,294.211,0.996960120550682,0.3400110465178264,0.7130093239934348,22.092837394808882,0.9991052403428557,0-1
2353,291.9999836639701,293.0411,1.041123513764262,0.3565491684966578,0.7999074212960866,20.123813611679367,0.9989267588004769,1-2
2354,299.47692494748685,298.46017,1.0167503869399752,0.33950875751721504,0.832397591114046,18.53061671765184,0.998873264691332,1-2
2355,300.966754832158,302.03348,1.066722951045108,0.35443215369085995,0.6755895227090074,10.646012042963264,0.9992475012030568,1-2
2356,311.76663863545406,312.76776,1.0011225950146923,0.32111280392168445,0.8281979211060351,11.668775577467613,0.9989552734099222,1-2
2357,308.2256347480948,309.2796,1.0539673026864307,0.3419466727833368,0.7298166098568655,14.043757924108718,0.99916047138067,1-2
2358,295.1275922740974,294.0716,1.0559980358161738,0.357810676961517,0.8921101584091125,9.615354031098434,0.9986332464388926,1-2
2359,294.1847767269371,293.13196,1.052818719124616,0.3578766824164544,0.8461658908069694,23.086732727380294,0.9987441572260897,1-2
2360,301.9104569783289,302.9724,1.0619551310460906,0.351745064306374,0.7211493231936584,12.344159514756399,0.9991445905086094,1-2
2361,311.8998466387881,310.8807,1.0191398516787444,0.32675227726514805,0.8660652794309517,16.820669636490464,0.998827375072942,1-2
2362,310.2822386820825,311.3626,1.0803711811987569,0.348189824138053,0.7601103790722196,11.934028374304475,0.9991029935613533,1-2
2363,303.07850127299326,304.1412,1.0627035609911104,0.350636404933881,0.8056016637040294,25.01242709227968,0.998874696634126,1-2
2364,296.1606944282963,297.2283,1.067607573656801,0.36048253321315743,0.791927891115572,10.925779468235163,0.9989256040665834,1-2
2365,301.76949809040053,300.70926,1.060239057197407,0.35134069675915125,0.6872228989519408,14.894963311844919,0.9992461583159205,1-2
2366,305.70094138027736,304.63678,1.0641615951211065,0.34810543608936434,0.7646049785896746,9.294316142097728,0.9990723455858259,1-2
2367,297.9628159608515,296.90756,1.0552537049921398,0.3541561726718231,0.8001992503360086,11.30094140501464,0.9989477157915171,1-2
2368,306.65774263270725,307.7761,1.1183498965896206,0.3646899266225605,0.7871192356363339,10.969036420941876,0.9990222699354478,1-2
2369,306.46307971894,307.5538,1.090722771294395,0.35590674488251783,1.0679586401379797,14.590813634943643,0.9983279842957765,1-2
2370,293.5550745638179,292.44724,1.10783945639605,0.377387261331505,0.7865448720924104,20.387415961065386,0.9989355493522005,1-2
2371,302.56795322760235,303.6497,1.0817354931007799,0.35751819766816484,0.7242587452612135,10.130582589585757,0.9991515116992146,1-2
2372,291.28932325354754,292.34467,1.0553422737962137,0.3623003624055284,0.7470227196712336,12.305991726004862,0.9990620175122193,1-2
2373,296.26144385537253,295.13425,1.1271970292006586,0.38047375133664985,2.5245323465962626,15.061680002086717,0.9924790327484146,1-2
2374,305.650302505553,306.75104,1.100735092103264,0.36012890649217205,0.7818043782677826,11.794828893987031,0.9990779167804916,1-2
2375,308.8166726870594,309.999,1.1823202328624802,0.3828550520200019,0.9480909458809603,11.774321022461862,0.9986842715227765,1-2
2376,303.62040743377764,304.7518,1.1313931033317317,0.3726340771670622,0.679403714594723,11.157211946883024,0.9992369558012631,1-2
2377,297.74380902837106,298.8984,1.1545979540508142,0.38778235484345414,0.7586029490150434,13.342711171937651,0.9990639404402902,1-2
2378,293.98644382818395,295.13486,1.1484133495504238,0.3906347975084175,0.6863694473030011,22.234322834676462,0.9991627197517238,1-2
2379,286.4880747769542,287.61038,1.1223073031239323,0.3917466037627244,0.8919047827189448,13.410234891391156,0.998545677085279,1-2
2380,308.52786473516295,309.66052,1.1326577257745498,0.3671168329469402,0.8078527382287611,11.616797634713663,0.9989791135516141,1-2
2381,296.1077269681949,297.25552,1.1477967134457003,0.38762808562877715,0.6830891221308683,20.716148559533167,0.9992282281613053,1-2
2382,298.0770559452204,299.1867,1.1096505977483275,0.37226971201441794,0.7521822798564616,15.992903254064487,0.9990977545349785,1-2
2383,305.0844025039055,306.19443,1.110024986328881,0.3638419326647389,1.898722028495122,25.693969406239958,0.9951142470296899,1-2
2384,319.88324343253345,318.7561,1.1271399169084475,0.35235978753171937,1.2104512095559428,27.600153126111195,0.9977709146304868,1-2
2385,287.9227730118668,289.0848,1.1620353377425658,0.403592715361446,0.9266686676404513,13.406936129442755,0.9985595896771824,1-2
2386,293.6445914642203,294.80325,1.158661709607827,0.39457961879369624,0.7315560761172923,9.191245662014936,0.9990859570865757,1-2
2387,294.9191285844508,293.7684,1.1507264848414138,0.39018373964573155,0.7621656350775278,9.527548782432646,0.9990331723910866,1-2
2388,305.88524914178606,307.0314,1.146153446104563,0.3747004634320532,0.7281046481393343,10.131711787471971,0.9991143949057378,1-2
2389,299.41982206550836,298.24417,1.175650922930231,0.3926429836275225,1.1062489276066514,18.541936003287105,0.9980157628471487,1-2
2390,305.1272418627422,306.31573,1.1884930005390402,0.38950733906403195,0.687285658483098,10.252209458440873,0.9992294740357625,1-2
2391,295.9728576975777,294.79913,1.1737243967964446,0.3965648762278551,0.8297116841811114,10.268811501445185,0.9988311392566541,1-2
2392,300.5781873508596,301.82132,1.2431322292185314,0.4135803200408036,2.195071265019924,10.934187758743377,0.9941131625132673,1-2
2393,289.1760384075236,290.4024,1.226366377632644,0.4240899019110212,0.8045461545922625,22.0320672537362,0.9988879339021765,1-2
2394,296.0109453602685,294.8596,1.151356737221647,0.3889574879808433,0.8949297187640265,27.276693766847643,0.9986740580781803,1-2
2395,298.5162941474462,297.32794,1.1883522529149673,0.3980862271886586,0.9395670432076693,26.88095723384977,0.9985940493165789,1-2
2396,301.8087648381574,300.59793,1.2108339299542763,0.40119243409103,1.137181002818696,26.417145010866832,0.9979468001365552,1-2
2397,303.5527409270182,304.78854,1.235802774153683,0.4071130342554876,0.7992622888033976,28.27244970721074,0.9989706700900174,1-2
2398,305.46652883694355,304.25223,1.214301053740428,0.3975234400848597,0.7506574050603743,14.242041150279434,0.9990765053585792,1-2
2399,296.0055896075238,297.1467,1.1411083905230726,0.38550231164083,0.7517449208081135,23.826514287243356,0.9989706023534435,1-2
2400,310.8039689286046,309.57886,1.2251115067296041,0.39417498783969096,0.7926095429934862,9.23756070869166,0.9990388623184876,1-2
2401,302.50142229001153,301.33173,1.1696962157927828,0.3866746169118444,0.8066124314279928,22.814250898321077,0.9989090057718671,1-2
2402,300.47845296834004,301.69705,1.2185990336130885,0.40555288459951117,1.0006174595918074,20.84672935887727,0.9985119119769098,1-2
2403,294.2986122408122,293.05597,1.24264300253094,0.4222388250727249,2.3530724700430596,16.963369442510725,0.9921957737650785,1-2
2404,310.08487670970754,308.87744,1.2074353034575438,0.3893886461892528,0.7330697359921172,11.422545632973964,0.9991282671170041,1-2
2405,290.2684652360469,291.52182,1.253354832312482,0.4317915937899941,1.251990926880675,22.376924754442257,0.9976076414280058,1-2
2406,290.19233696944303,291.41727,1.2249298762600915,0.4221096563239281,0.7812084458089972,8.806044260163986,0.999004360496549,1-2
2407,306.7503482699298,307.96304,1.212694942960809,0.3953361258757819,0.70777316863599,9.597863133865019,0.9991793467722687,1-2
2408,291.17987868210554,292.38837,1.2084880171132113,0.4150314309432669,0.8755394792076538,12.243810492501567,0.9987250671662155,1-2
2409,289.7038348832109,290.98926,1.2854229292890977,0.44370242106297764,0.7328229320950561,10.668529023547364,0.9990732748738614,1-2
2410,294.2128123816619,295.4664,1.2535877648224982,0.4260819760617039,0.8566928352568861,22.246036124911342,0.9988095716564424,1-2
2411,308.79215686998737,310.03418,1.242022817512634,0.4022196775015792,0.7012694242991298,9.51028386410428,0.9992090159726581,1-2
2412,299.1357498540919,297.92352,1.2122269048731482,0.4052430729073441,0.6683598010229594,18.80903842028789,0.9992460052082782,1-2
2413,303.99444822562856,305.2398,1.2453589032776904,0.40966501544573247,0.8075568944876088,10.891120456440547,0.9989194756595475,1-2
2414,298.41518947822703,299.70975,1.2945578362260903,0.4338109727221321,0.9632568543117962,14.82987705471038,0.9985898442426749,1-2
2415,287.1232747703138,285.86856,1.2547139792981739,0.4369948692950409,0.8794832576565892,13.7203199804745,0.9986997258415806,1-2
2416,294.2208789959127,295.4453,1.2244335040873011,0.416161323515151,0.8609525910814906,26.838527809157412,0.998734050833758,1-2
2417,317.55847528812774,318.84042,1.2819482958566368,0.40368889373634165,1.1272139184977308,17.25756838170514,0.9981297163526499,1-2
2418,301.06618962542456,302.33148,1.2652923081691938,0.4202704759851725,0.6648039181085451,11.95789597390862,0.9993034559174019,1-2
2419,308.7546934991294,310.05222,1.2975220770424585,0.42024367705559007,0.9568957111005738,24.435679422615635,0.998570951439928,1-2
2420,301.09669143915903,302.41168,1.3149906897472192,0.43673368958719766,0.7080630198779254,13.19318891154208,0.9991854866870713,1-2
2421,300.3241657479123,301.63956,1.31539113685335,0.4379904406219079,0.7956987475033969,20.639534337137263,0.9990107350127264,1-2
2422,312.63117537521345,311.31332,1.31785140060407,0.42153550394403627,0.8356049231006272,25.668188066618768,0.9988868574204012,1-2
2423,303.71834226640067,305.0119,1.2935595890680816,0.42590762856642383,0.7502129205853288,9.775474161193316,0.9991007173229258,1-2
2424,291.91955971732466,293.22125,1.3016927240815903,0.4459080184082431,0.6500099453409551,13.720295296162874,0.9992862823471559,1-2
2425,306.12123493835225,307.44327,1.32203288391338,0.43186578813443494,0.6939812779921909,23.46469235712287,0.9991524024598826,1-2
2426,307.057992333281,308.37674,1.3187471686721324,0.42947820984928575,0.7347031832946154,9.321466949494592,0.9991613103484113,1-2
2427,305.9550988186712,304.67545,1.2796532620305925,0.4182487126285801,0.7560068544015653,10.27095594531599,0.999049597966342,1-2
2428,294.30149074548393,295.639,1.3375168228754433,0.45447164385318956,0.6708070775413885,10.625677521582958,0.9992349018829294,1-2
2429,301.0067817038315,302.30228,1.295494907496618,0.43038728236073087,0.6429246836014798,13.61387918176436,0.9993041686777476,1-2
2430,301.77656684359255,303.09726,1.3206926778918273,0.4376392414114538,0.7015575057212262,22.276223794409262,0.999186509722213,1-2
2431,290.07507640272934,291.39178,1.3167082652394129,0.45391982019556365,0.9211271607975655,9.679371288611549,0.9986621447920934,1-2
2432,296.2506742063262,297.54767,1.2969942507050405,0.43780297012986313,0.6643290193215609,11.021944157602718,0.9992901413802016,1-2
2433,307.1436331606848,305.85974,1.2838919497472716,0.4180102763437694,0.8264464220693102,22.507389132468177,0.9989311245766298,1-2
2434,300.2816261232221,301.6727,1.391072851387264,0.4632560670949711,0.7432968420286815,11.23144390832499,0.9991091027002243,1-2
2435,302.9084138150951,304.22836,1.3199492220142588,0.43575852033611634,0.7727781747028584,18.50380708159102,0.9990356717538612,1-2
2436,292.87397344032144,294.20935,1.3353771456160644,0.4559562360320736,0.757862792954364,22.16346022716911,0.9989792735917367,1-2
